id,lat,lon,data_hora_gmt,satelite,municipio,estado,pais,municipio_id,estado_id,pais_id,numero_dias_sem_chuva,precipitacao,risco_fogo,bioma,frp
4857a4c5-a8ab-345a-ba90-b5e171a7083f,-22.02311,-49.50267,2023-01-27 3:49:00,NPP-375D,PIRAJUÍ,SÃO PAULO,Brasil,3538907,35,33,2,0,0.04,Mata Atlântica,5.6
4af396d9-5462-3700-a2c4-e50287698093,-22.02404,-49.49855,2023-01-27 3:49:00,NPP-375D,PIRAJUÍ,SÃO PAULO,Brasil,3538907,35,33,3,0,0.03,Mata Atlântica,2.2
02352552-916b-319d-ae69-f6c4ccaa901d,-23.33743,-46.77339,2023-01-27 3:49:00,NPP-375D,CAIEIRAS,SÃO PAULO,Brasil,3509007,35,33,3,0,0,Mata Atlântica,0.9
8bd49c6e-e870-307a-ab38-fc1acd5a23b2,-23.4057,-46.55524,2023-01-27 3:49:00,NPP-375D,GUARULHOS,SÃO PAULO,Brasil,3518800,35,33,3,0,-999,Mata Atlântica,1.3
4b43483f-bf91-36cc-ad51-c34273972ac5,-23.75731,-47.42022,2023-01-27 3:49:00,NPP-375D,PIEDADE,SÃO PAULO,Brasil,3537800,35,33,4,0,0.03,Mata Atlântica,0.7
fb9e04cd-622e-33ac-8b34-bdf912283288,-21.18837,-49.20193,2023-01-27 3:49:00,NPP-375D,URUPÊS,SÃO PAULO,Brasil,3556008,35,33,3,0,0.03,Mata Atlântica,1.2
e0ed0b80-ec4a-35cd-8183-4acd2d5859e2,-21.18576,-49.2015,2023-01-27 3:49:00,NPP-375D,URUPÊS,SÃO PAULO,Brasil,3556008,35,33,3,0,0.03,Mata Atlântica,2.5
96a71eae-b60b-3f6c-a1c8-8df65528c481,-21.18366,-49.19681,2023-01-27 3:49:00,NPP-375D,URUPÊS,SÃO PAULO,Brasil,3556008,35,33,3,0,0.03,Mata Atlântica,1.1
2e5f7dbe-ce9c-3c15-a58a-89160d6996ab,-21.18282,-49.20064,2023-01-27 3:49:00,NPP-375D,URUPÊS,SÃO PAULO,Brasil,3556008,35,33,3,0,0.03,Mata Atlântica,1.2
8970774b-7fbe-3fa7-951c-e7bb1d78884d,-21.18606,-49.19588,2023-01-27 4:36:00,NOAA-20,URUPÊS,SÃO PAULO,Brasil,3556008,35,33,3,0,0.03,Mata Atlântica,1.2
696227c7-bbcf-3c64-99ee-f79cf4b9fb15,-21.78716,-49.18951,2023-01-27 4:36:00,NOAA-20,REGINÓPOLIS,SÃO PAULO,Brasil,3542503,35,33,3,0.28,0.01,Mata Atlântica,1.2
b6cda331-f7df-315d-91a9-034edd108ed3,-22.0261,-49.4978,2023-01-27 4:36:00,NOAA-20,PIRAJUÍ,SÃO PAULO,Brasil,3538907,35,33,3,0,0.02,Mata Atlântica,1.5
257d3415-5a55-30d1-98f3-bc043fa26755,-22.02268,-49.49724,2023-01-27 4:36:00,NOAA-20,PIRAJUÍ,SÃO PAULO,Brasil,3538907,35,33,3,0,0.06,Mata Atlântica,7.6
c3a2e9cd-2e13-319e-8e54-36c47861db1e,-22.0221,-49.50119,2023-01-27 4:36:00,NOAA-20,PIRAJUÍ,SÃO PAULO,Brasil,3538907,35,33,2,0,0.06,Mata Atlântica,7.6
0714ad5e-46e5-396b-bce4-5eff6a011872,-21.98424,-49.64052,2023-01-27 4:36:00,NOAA-20,GUARANTÃ,SÃO PAULO,Brasil,3518107,35,33,3,0,0.26,Mata Atlântica,0.6
add8d556-f785-326c-83a6-cc35f87cd407,-21.78774,-49.18547,2023-01-27 4:36:00,NOAA-20,REGINÓPOLIS,SÃO PAULO,Brasil,3542503,35,33,3,0.27,0.02,Mata Atlântica,3.3
3da21712-9c99-3e48-a73a-2bd25964784c,-21.74955,-50.81758,2023-01-27 4:36:00,NOAA-20,PARAPUÃ,SÃO PAULO,Brasil,3536000,35,33,4,0,0.52,Mata Atlântica,0.6
ad5e6e50-a355-3ba9-8fa3-2065bdff961e,-23.37384,-46.02958,2023-01-27 4:36:00,NOAA-20,JACAREÍ,SÃO PAULO,Brasil,3524402,35,33,3,0,-999,Mata Atlântica,0.9
93060030-aa54-350a-8b25-88957e579d11,-21.18489,-49.2039,2023-01-27 4:36:00,NOAA-20,URUPÊS,SÃO PAULO,Brasil,3556008,35,33,3,0,0.03,Mata Atlântica,0.9
cf862d14-4a68-3979-afae-0c38e3bdbfbd,-21.18548,-49.19989,2023-01-27 4:36:00,NOAA-20,URUPÊS,SÃO PAULO,Brasil,3556008,35,33,3,0,0.03,Mata Atlântica,1.2
6a2b7e67-89a9-325e-accf-7226496354c6,-23.33787,-46.77115,2023-01-27 4:36:00,NOAA-20,CAIEIRAS,SÃO PAULO,Brasil,3509007,35,33,3,0,0,Mata Atlântica,1.7
4eb24e1f-220c-35c7-8ff4-2b9cab6cd3d2,-23.40511,-46.55801,2023-01-27 4:36:00,NOAA-20,SÃO PAULO,SÃO PAULO,Brasil,3550308,35,33,3,0,-999,Mata Atlântica,1.6
1a43cf81-a764-3711-8688-d111433e683e,-23.5916,-47.4403,2023-01-27 4:36:00,NOAA-20,VOTORANTIM,SÃO PAULO,Brasil,3557006,35,33,4,0,-999,Mata Atlântica,0.9
df03c215-8e8d-3f19-94a1-952ee3babc36,-23.7551,-47.41887,2023-01-27 4:38:00,NOAA-20,PIEDADE,SÃO PAULO,Brasil,3537800,35,33,4,0,0.03,Mata Atlântica,0.8
0dc46b88-e6f7-3b63-bf65-a38025b4288b,-22.01675,-49.50145,2023-01-27 4:42:00,AQUA_M-M,PIRAJUÍ,SÃO PAULO,Brasil,3538907,35,33,2,0,0.15,Mata Atlântica,5.7
9e5cbaaa-e812-3733-9258-2b5a32d8946d,-22.01835,-49.49136,2023-01-27 4:42:00,AQUA_M-M,PIRAJUÍ,SÃO PAULO,Brasil,3538907,35,33,3,0,0.14,Mata Atlântica,8.4
069ca9a9-3ebd-3a13-9f25-83fd57094324,-22.02044,-49.50421,2023-01-27 5:27:00,NPP-375D,PIRAJUÍ,SÃO PAULO,Brasil,3538907,35,33,2,0,0.09,Mata Atlântica,4.5
c30d8d21-af5a-36c5-9a6d-3a6738bd58a4,-22.02095,-49.49701,2023-01-27 5:27:00,NPP-375D,PIRAJUÍ,SÃO PAULO,Brasil,3538907,35,33,3,0,0.09,Mata Atlântica,4.5
19f830a6-ff17-3553-92f5-3e973689f923,-22.02302,-49.49826,2023-01-27 5:27:00,NPP-375D,PIRAJUÍ,SÃO PAULO,Brasil,3538907,35,33,3,0,0.05,Mata Atlântica,7.7
a405ded2-892e-3e06-ae71-00ac32ae705e,-21.48988,-51.53196,2023-01-27 13:46:00,TERRA_M-T,DRACENA,SÃO PAULO,Brasil,3514403,35,33,3,4.89,-999,Mata Atlântica,16.1
1eaba69d-7bf6-3ab9-88b6-8da5884187a1,-21.40548,-50.87907,2023-01-27 13:46:00,TERRA_M-T,BENTO DE ABREU,SÃO PAULO,Brasil,3506201,35,33,4,0.11,0.23,Mata Atlântica,21.7
df332220-93e1-35a6-961d-923ba735da17,-22.53821,-46.84708,2023-01-27 16:15:00,NPP-375,ITAPIRA,SÃO PAULO,Brasil,3522604,35,33,3,0,0.02,Mata Atlântica,7.6
18416e84-c314-3b28-967d-d7825cda1442,-21.31967,-50.34459,2023-01-27 16:15:00,NPP-375,BIRIGUI,SÃO PAULO,Brasil,3506508,35,33,3,0,0.07,Mata Atlântica,4.3
2b3fd07a-e6aa-37ac-83b7-c1e7b8594371,-21.21405,-51.46339,2023-01-27 16:15:00,NPP-375,GUARAÇAÍ,SÃO PAULO,Brasil,3517802,35,33,2,5.58,0.03,Mata Atlântica,3.3
994ea915-d188-3212-bd5a-e77f8a793e3f,-21.20881,-51.46091,2023-01-27 16:15:00,NPP-375,GUARAÇAÍ,SÃO PAULO,Brasil,3517802,35,33,2,5.53,0.05,Mata Atlântica,7.5
37c57d22-a3e5-3e66-96b4-c7c6aada2baf,-22.54167,-46.84488,2023-01-27 16:15:00,NPP-375,ITAPIRA,SÃO PAULO,Brasil,3522604,35,33,3,0,0.02,Mata Atlântica,4.1
ba106dcf-d138-3e30-9908-bd962cfbb00d,-23.31676,-47.54603,2023-01-27 16:15:00,NPP-375,PORTO FELIZ,SÃO PAULO,Brasil,3540606,35,33,3,0,0.07,Mata Atlântica,2.3
df15be3b-bdff-3b73-aa70-997efe27c942,-20.18844,-50.74435,2023-01-27 16:17:00,NPP-375,ASPÁSIA,SÃO PAULO,Brasil,3503950,35,33,2,0.43,0.07,Mata Atlântica,5.5
159585d4-6b35-36af-9825-4b9ffdf2f3a1,-20.32253,-50.8721,2023-01-27 16:17:00,NPP-375,TRÊS FRONTEIRAS,SÃO PAULO,Brasil,3554904,35,33,0,4.75,0,Mata Atlântica,9.4
52575968-a1ed-3923-aa83-05707e06054e,-20.19224,-50.74218,2023-01-27 16:17:00,NPP-375,ASPÁSIA,SÃO PAULO,Brasil,3503950,35,33,2,0.47,0.07,Mata Atlântica,4.6
e2796973-fc3e-3d14-bcfc-2a1f8c217c71,-21.69207,-51.08268,2023-01-27 16:52:00,AQUA_M-T,ADAMANTINA,SÃO PAULO,Brasil,3500105,35,33,4,0.42,-999,Mata Atlântica,29.7
d8fdeb95-689c-3097-9639-3ba2f982ff54,-22.74553,-50.38466,2023-01-27 16:52:00,AQUA_M-T,CÂNDIDO MOTA,SÃO PAULO,Brasil,3510005,35,33,4,0.15,-999,Mata Atlântica,23.5
e5333be5-9779-3266-9977-e8db72332a2e,-22.74811,-50.38948,2023-01-27 16:52:00,AQUA_M-T,CÂNDIDO MOTA,SÃO PAULO,Brasil,3510005,35,33,4,0.17,-999,Mata Atlântica,29
9a746175-e1be-35f3-bc45-a154d3ca71f6,-22.99907,-49.57818,2023-01-27 16:52:00,AQUA_M-T,IPAUSSU,SÃO PAULO,Brasil,3520905,35,33,3,0.15,0.6,Mata Atlântica,18.5
766fe1d0-8b46-36ff-8322-2dc85b3f0d46,-23.24561,-47.05503,2023-01-27 16:52:00,AQUA_M-T,CABREÚVA,SÃO PAULO,Brasil,3508405,35,33,4,0,-999,Mata Atlântica,16.4
e9f29468-9078-32a5-b1f9-15e5d198f22c,-20.59369,-51.4553,2023-01-27 16:52:00,AQUA_M-T,ITAPURA,SÃO PAULO,Brasil,3523008,35,33,0,0.81,0.11,Mata Atlântica,27.7
6c50f742-24fe-360e-af3b-c691636eb0fd,-20.98014,-51.6843,2023-01-27 16:52:00,AQUA_M-T,CASTILHO,SÃO PAULO,Brasil,3511003,35,33,4,1.02,0.09,Mata Atlântica,32.2
d71e9ada-3bb3-32c7-9a40-9bb783414ca8,-21.32146,-49.11375,2023-01-27 16:52:00,AQUA_M-T,ITAJOBI,SÃO PAULO,Brasil,3521903,35,33,3,0,0.03,Mata Atlântica,19.8
a901d7d8-fdae-3d21-aa94-40c83bcae5e2,-22.54577,-44.69371,2023-01-27 17:04:00,NOAA-20,AREIAS,SÃO PAULO,Brasil,3503505,35,33,1,2.01,0.04,Mata Atlântica,3.6
7a573877-4b0b-340d-992f-2d1c03bc0cc2,-22.53435,-48.61356,2023-01-27 17:04:00,NOAA-20,IGARAÇU DO TIETÊ,SÃO PAULO,Brasil,3520004,35,33,3,0,0.17,Mata Atlântica,7.3
4608e04a-0d22-3e8f-a5e5-7801a2e82140,-22.54191,-46.84473,2023-01-27 17:04:00,NOAA-20,ITAPIRA,SÃO PAULO,Brasil,3522604,35,33,3,0,0.02,Mata Atlântica,13.8
b2cb2327-1aa9-3905-985d-579fd1090df5,-23.30186,-46.88583,2023-01-27 17:04:00,NOAA-20,CAJAMAR,SÃO PAULO,Brasil,3509205,35,33,4,0,0.01,Mata Atlântica,13.1
9f0ec001-89d8-30a8-9871-9431bb74170a,-23.30274,-46.88813,2023-01-27 17:04:00,NOAA-20,CAJAMAR,SÃO PAULO,Brasil,3509205,35,33,4,0,0,Mata Atlântica,13.9
c5bdbab7-3ca0-3e20-9b9a-72933bcf7eb3,-23.7065,-49.40191,2023-01-27 17:04:00,NOAA-20,ITAPORANGA,SÃO PAULO,Brasil,3522802,35,33,4,0,0.34,Mata Atlântica,14.4
c9c5d9dc-2700-34cd-af47-03c8b09ec45d,-23.70715,-49.40588,2023-01-27 17:04:00,NOAA-20,ITAPORANGA,SÃO PAULO,Brasil,3522802,35,33,4,0,0.53,Mata Atlântica,9.7
7a41ab96-c98c-3f8f-a704-ff23718e3f95,-23.86741,-48.04717,2023-01-27 17:04:00,NOAA-20,SÃO MIGUEL ARCANJO,SÃO PAULO,Brasil,3550209,35,33,4,0,0.76,Mata Atlântica,2.4
8c48b9ac-0664-31b3-b2e0-4185f527b82b,-24.942,-48.46932,2023-01-27 17:04:00,NOAA-20,BARRA DO TURVO,SÃO PAULO,Brasil,3505401,35,33,3,0,0.03,Mata Atlântica,4.2
61aa6a11-1920-3445-b8e1-3ff1f1b897e5,-22.37157,-49.67021,2023-01-27 17:06:00,NOAA-20,GARÇA,SÃO PAULO,Brasil,3516705,35,33,4,0,0.11,Mata Atlântica,7.6
7352f7b7-b689-3e92-a4df-2150d743b6df,-22.02713,-49.49784,2023-01-27 17:06:00,NOAA-20,PIRAJUÍ,SÃO PAULO,Brasil,3538907,35,33,3,0,0.02,Mata Atlântica,5.7
01b36032-0c48-3a46-b37b-4d36b40ac77a,-21.85416,-50.0279,2023-01-27 17:06:00,NOAA-20,GETULINA,SÃO PAULO,Brasil,3517000,35,33,3,0,0.02,Mata Atlântica,6.6
2d33c3c1-e47d-3ba0-8ffc-6bc6c9e7620c,-21.60002,-50.20958,2023-01-27 17:06:00,NOAA-20,ALTO ALEGRE,SÃO PAULO,Brasil,3501103,35,33,3,0,0.06,Mata Atlântica,5
1b138fdf-a416-3df3-b3fd-5cb7ff3eace5,-21.32632,-49.10791,2023-01-27 17:06:00,NOAA-20,ITAJOBI,SÃO PAULO,Brasil,3521903,35,33,2,0,0.03,Mata Atlântica,13.2
e5d8c1e9-7268-306f-83c0-8f68afaac710,-21.32561,-49.10377,2023-01-27 17:06:00,NOAA-20,ITAJOBI,SÃO PAULO,Brasil,3521903,35,33,2,0,0.03,Mata Atlântica,13.2
aa0a3caf-53bb-3988-bedf-13fa30ed7ed0,-21.11293,-49.48466,2023-01-27 17:06:00,NOAA-20,NOVA ALIANÇA,SÃO PAULO,Brasil,3532801,35,33,2,0,0.01,Mata Atlântica,7.6
79bd4933-0049-30b0-8a2f-f45aae13b6aa,-21.04953,-48.52558,2023-01-27 17:06:00,NOAA-20,BEBEDOURO,SÃO PAULO,Brasil,3506102,35,33,2,0.1,0.11,Mata Atlântica,6
679a3741-7a31-3790-9393-5f4f6f1407cb,-21.01442,-48.70781,2023-01-27 17:06:00,NOAA-20,PARAÍSO,SÃO PAULO,Brasil,3535705,35,33,2,0.2,0.05,Mata Atlântica,8.3
e6747419-6b27-3a15-8d76-8df3345f5d34,-20.8727,-50.68728,2023-01-27 17:06:00,NOAA-20,SANTO ANTÔNIO DO ARACANGUÁ,SÃO PAULO,Brasil,3548054,35,33,3,0.4,0.22,Mata Atlântica,2.7
8043e99c-6ec1-3772-932c-457954aa223b,-20.68719,-50.24984,2023-01-27 17:06:00,NOAA-20,MAGDA,SÃO PAULO,Brasil,3528304,35,33,2,0,0.05,Mata Atlântica,4.9
d1f10890-4b7c-30de-b935-bd98a3c1962c,-20.53475,-49.04255,2023-01-27 17:06:00,NOAA-20,ALTAIR,SÃO PAULO,Brasil,3500907,35,33,2,0,0.02,Mata Atlântica,3.9
3264bd4f-fd5a-3090-9ecf-d535f5503e10,-20.22506,-49.31369,2023-01-27 17:06:00,NOAA-20,ORINDIÚVA,SÃO PAULO,Brasil,3534203,35,33,3,0,0.01,Mata Atlântica,8.8
c21a637b-9fc3-330c-9fc8-9595ac40e3fc,-20.2101,-50.01181,2023-01-27 17:06:00,NOAA-20,ÁLVARES FLORENCE,SÃO PAULO,Brasil,3501202,35,33,2,0,0.04,Mata Atlântica,10
aad2fb59-742b-3be5-97a4-2642c6a67095,-20.20667,-50.01242,2023-01-27 17:06:00,NOAA-20,ÁLVARES FLORENCE,SÃO PAULO,Brasil,3501202,35,33,2,0,0.05,Mata Atlântica,10
8eadf3ad-bce2-3959-9eb0-ee8e79de1b97,-20.20603,-50.00846,2023-01-27 17:06:00,NOAA-20,ÁLVARES FLORENCE,SÃO PAULO,Brasil,3501202,35,33,2,0,0.06,Mata Atlântica,10
456637f5-0784-3b9c-9c1a-8a8ab0728617,-20.20325,-50.01305,2023-01-27 17:06:00,NOAA-20,ÁLVARES FLORENCE,SÃO PAULO,Brasil,3501202,35,33,2,0,0.06,Mata Atlântica,4.3
b26f9df3-005c-3fec-b640-37e38c774067,-20.2026,-50.00908,2023-01-27 17:06:00,NOAA-20,ÁLVARES FLORENCE,SÃO PAULO,Brasil,3501202,35,33,2,0,0.06,Mata Atlântica,4.3
7597b9d6-828b-376f-a945-64d991dc6481,-20.19112,-50.74017,2023-01-27 17:06:00,NOAA-20,ASPÁSIA,SÃO PAULO,Brasil,3503950,35,33,2,0.46,0.07,Mata Atlântica,91.9
9da58df9-00cf-30d9-815c-e3ef97a0c1dd,-20.14147,-50.74147,2023-01-27 17:06:00,NOAA-20,ASPÁSIA,SÃO PAULO,Brasil,3503950,35,33,1,0.1,0.09,Mata Atlântica,3.6
57480fe5-6561-3e73-9ee4-5bce9d003e76,-20.5448,-50.52813,2023-01-27 17:58:00,NPP-375,AURIFLAMA,SÃO PAULO,Brasil,3504206,35,33,0,1.2,0.07,Mata Atlântica,3.1
afdc7146-4f40-384b-89d9-bba87ee8e589,-20.32525,-50.87136,2023-01-27 17:58:00,NPP-375,TRÊS FRONTEIRAS,SÃO PAULO,Brasil,3554904,35,33,0,4.81,0,Mata Atlântica,9.8
ae1fdbb7-c246-3b14-b62e-28c17a9bb14f,-20.32373,-50.86508,2023-01-27 17:58:00,NPP-375,TRÊS FRONTEIRAS,SÃO PAULO,Brasil,3554904,35,33,0,4.77,0,Mata Atlântica,10.7
b596ba3b-6457-3904-8cb5-5ede1708df5c,-21.80227,-51.79485,2023-01-27 17:58:00,NPP-375,PRESIDENTE VENCESLAU,SÃO PAULO,Brasil,3541505,35,33,4,0.25,0.65,Mata Atlântica,9.6
16a25902-fdc9-3f0e-9a80-44441fda47e1,-20.20798,-50.01023,2023-01-27 17:58:00,NPP-375,ÁLVARES FLORENCE,SÃO PAULO,Brasil,3501202,35,33,2,0,0.05,Mata Atlântica,9.2
e9ad0f9a-2798-351c-9407-4873a48610d3,-20.19226,-50.74155,2023-01-27 17:58:00,NPP-375,ASPÁSIA,SÃO PAULO,Brasil,3503950,35,33,2,0.47,0.07,Mata Atlântica,8.7
45512f98-c66f-3c38-a560-1f8504cd11de,-20.20337,-50.00585,2023-01-27 17:58:00,NPP-375,ÁLVARES FLORENCE,SÃO PAULO,Brasil,3501202,35,33,2,0,0.06,Mata Atlântica,7.4
0bf323fd-0a32-3fc6-8a1f-035148126c23,-20.20522,-50.0135,2023-01-27 17:58:00,NPP-375,PARISI,SÃO PAULO,Brasil,3536257,35,33,2,0,0.06,Mata Atlântica,7.4
6bd3d555-50c5-36cc-8599-dd5d7b3f21b1,-22.2877,-48.6237,2023-01-27 23:07:09,GOES-16,JAÚ,SÃO PAULO,Brasil,3525300,35,33,3,0,0.14,Mata Atlântica,84.1
c08f22be-0345-3858-8ec1-a782b3744ead,-22.2668,-48.6288,2023-01-27 23:37:08,GOES-16,JAÚ,SÃO PAULO,Brasil,3525300,35,33,3,0,0.12,Mata Atlântica,108.8
a9e75a24-0b9b-3525-8d01-422e6914d147,-22.2668,-48.6288,2023-01-27 23:47:08,GOES-16,JAÚ,SÃO PAULO,Brasil,3525300,35,33,3,0,0.12,Mata Atlântica,84.8
a3804ae5-73ca-3600-842f-e5b73c867e40,-22.2877,-48.6237,2023-01-27 23:47:09,GOES-16,JAÚ,SÃO PAULO,Brasil,3525300,35,33,3,0,0.14,Mata Atlântica,90.8
e8ff5c60-ffe9-3ea8-bafb-1c648ce2bf6d,-22.2668,-48.6288,2023-01-27 23:57:08,GOES-16,JAÚ,SÃO PAULO,Brasil,3525300,35,33,3,0,0.12,Mata Atlântica,96.6
8f77b3c1-dade-3848-86e7-6ea316b2a3a3,-22.2877,-48.6237,2023-01-27 23:57:09,GOES-16,JAÚ,SÃO PAULO,Brasil,3525300,35,33,3,0,0.14,Mata Atlântica,90.3
0f3ee6ab-f5fe-3134-8f39-d82dea5a33d8,-22.2668,-48.6288,2023-01-28 0:07:08,GOES-16,JAÚ,SÃO PAULO,Brasil,3525300,35,33,4,0.91,0.16,Mata Atlântica,83.5
c16b070d-8ff1-3337-bd11-e1a867c10633,-22.2877,-48.6237,2023-01-28 0:07:09,GOES-16,JAÚ,SÃO PAULO,Brasil,3525300,35,33,4,0.84,0.18,Mata Atlântica,83.5
5063e360-ced6-3c95-9852-b35f693d9842,-22.351149,-48.640797,2023-01-28 0:22:15,NOAA-19D,JAÚ,SÃO PAULO,Brasil,3525300,35,33,4,0.2,0.25,Mata Atlântica,
18e0377f-7928-3515-82e8-c96ddcd9bfc1,-22.347218,-48.622818,2023-01-28 0:22:15,NOAA-19D,JAÚ,SÃO PAULO,Brasil,3525300,35,33,4,0.2,0.24,Mata Atlântica,
b7fc8524-60cc-3d86-82da-7a977d2ca193,-22.360651,-48.637676,2023-01-28 0:22:15,NOAA-19D,JAÚ,SÃO PAULO,Brasil,3525300,35,33,4,0.2,0.25,Mata Atlântica,
ae537ea5-dd55-3c06-8588-8a926d54527d,-22.099209,-49.503384,2023-01-28 0:22:22,NOAA-19D,PRESIDENTE ALVES,SÃO PAULO,Brasil,3541109,35,33,3,1.18,0.14,Mata Atlântica,
3f586a59-346d-3093-8c57-246c7378a35b,-22.089676,-49.506439,2023-01-28 0:22:22,NOAA-19D,PRESIDENTE ALVES,SÃO PAULO,Brasil,3541109,35,33,3,1.11,0.18,Mata Atlântica,
a2c449f7-d5e9-38e6-9fc4-7e7719328300,-22.27498,-48.63655,2023-01-28 1:58:00,TERRA_M-M,JAÚ,SÃO PAULO,Brasil,3525300,35,33,4,0.6,0.18,Mata Atlântica,21.2
d262ea09-d00f-33d4-9d5c-2968ef14715a,-22.27246,-48.62209,2023-01-28 1:58:00,TERRA_M-M,JAÚ,SÃO PAULO,Brasil,3525300,35,33,4,1.06,0.16,Mata Atlântica,14.8
222d544e-9c5f-320c-a64c-2512d150f618,-22.27036,-48.62832,2023-01-28 1:58:00,TERRA_M-M,JAÚ,SÃO PAULO,Brasil,3525300,35,33,4,0.89,0.16,Mata Atlântica,36.1
6a2ddaea-6f6f-3eb5-858c-de087725dc0b,-22.02403,-49.501,2023-01-28 1:58:00,TERRA_M-M,PIRAJUÍ,SÃO PAULO,Brasil,3538907,35,33,3,0.51,0.03,Mata Atlântica,23.7
6c594f67-8cd8-3c6b-affd-3a071abe12bc,-22.27128,-48.63211,2023-01-28 3:29:00,NPP-375D,JAÚ,SÃO PAULO,Brasil,3525300,35,33,4,0.76,0.17,Mata Atlântica,3.2
5604bea4-f706-3e1f-88cc-f10aa9398185,-22.2645,-48.63159,2023-01-28 3:29:00,NPP-375D,JAÚ,SÃO PAULO,Brasil,3525300,35,33,4,0.83,0.16,Mata Atlântica,2.6
c1f1e22e-025f-3466-83a9-4a99b088b119,-22.26434,-48.6307,2023-01-28 3:29:00,NPP-375D,JAÚ,SÃO PAULO,Brasil,3525300,35,33,4,0.87,0.16,Mata Atlântica,3.2
a5f9ca55-af1f-3c22-bdf1-56638dbfe641,-22.27146,-48.63297,2023-01-28 3:29:00,NPP-375D,JAÚ,SÃO PAULO,Brasil,3525300,35,33,4,0.73,0.17,Mata Atlântica,4.5
d3b1397a-fc29-32e4-918e-d8a3d16c982b,-23.39721,-47.00634,2023-01-28 4:18:00,NOAA-20,PIRAPORA DO BOM JESUS,SÃO PAULO,Brasil,3539103,35,33,4,3.79,-999,Mata Atlântica,0.8
d38a8ca2-c827-3247-a0a2-c320222c1028,-23.30142,-46.88135,2023-01-28 4:18:00,NOAA-20,CAJAMAR,SÃO PAULO,Brasil,3509205,35,33,4,8.82,0,Mata Atlântica,0.9
8a79ed64-0b11-31e1-9a92-d50107f679ad,-21.98383,-49.64432,2023-01-28 4:18:00,NOAA-20,GUARANTÃ,SÃO PAULO,Brasil,3518107,35,33,3,1.11,0.17,Mata Atlântica,1.7
8a98f5a4-8973-338d-a4e4-f288af7a479a,-23.33887,-46.77246,2023-01-28 4:18:00,NOAA-20,CAIEIRAS,SÃO PAULO,Brasil,3509007,35,33,3,9.77,0,Mata Atlântica,1.1
1b1ee115-b3ff-3af6-90d5-933dc81e3eaf,-22.2668,-48.62666,2023-01-28 4:18:00,NOAA-20,JAÚ,SÃO PAULO,Brasil,3525300,35,33,4,0.98,0.16,Mata Atlântica,1.7
391acce3-a901-39bc-8d7a-ac1bee76cf20,-22.26407,-48.62203,2023-01-28 4:18:00,NOAA-20,JAÚ,SÃO PAULO,Brasil,3525300,35,33,4,1.14,0.15,Mata Atlântica,1
c94367d7-8d11-32d0-b126-22d6d3d80c4c,-23.40589,-46.55598,2023-01-28 4:18:00,NOAA-20,GUARULHOS,SÃO PAULO,Brasil,3518800,35,33,3,12.47,-999,Mata Atlântica,1.4
53473952-43f6-3e40-a86e-4d63dd71e290,-23.25486,-46.76488,2023-01-28 4:18:00,NOAA-20,CAMPO LIMPO PAULISTA,SÃO PAULO,Brasil,3509601,35,33,3,11.76,0,Mata Atlântica,0.4
1682d4c4-811e-3f58-96a6-9c49a90ffe80,-22.26747,-48.62268,2023-01-28 4:18:00,NOAA-20,JAÚ,SÃO PAULO,Brasil,3525300,35,33,4,1.09,0.16,Mata Atlântica,1.7
4cfec04d-0eba-36d9-bda9-ee42acd63a6f,-23.70356,-46.47602,2023-01-28 4:18:00,NOAA-20,MAUÁ,SÃO PAULO,Brasil,3529401,35,33,3,2.38,-999,Mata Atlântica,0.5
6159cdbb-1743-35e6-b046-dbc0f74e0c13,-23.18144,-47.48797,2023-01-28 4:18:00,NOAA-20,PORTO FELIZ,SÃO PAULO,Brasil,3540606,35,33,4,15.42,0,Mata Atlântica,0.4
d6b9d5f1-6e99-3e4f-a6ca-d0da128de2e5,-22.2736,-48.62794,2023-01-28 4:18:00,NOAA-20,JAÚ,SÃO PAULO,Brasil,3525300,35,33,4,0.87,0.17,Mata Atlântica,2.6
6996e563-ca1e-3de0-9bdc-84a11b284558,-22.27294,-48.63187,2023-01-28 4:18:00,NOAA-20,JAÚ,SÃO PAULO,Brasil,3525300,35,33,4,0.75,0.17,Mata Atlântica,1.5
eaeeac0d-be2e-3f17-b812-5b5d22efaf94,-22.27634,-48.6325,2023-01-28 4:18:00,NOAA-20,JAÚ,SÃO PAULO,Brasil,3525300,35,33,4,0.71,0.17,Mata Atlântica,1.5
30fd9803-cdd0-3f84-8d84-9b2e261ac32e,-21.71688,-51.03204,2023-01-28 4:18:00,NOAA-20,LUCÉLIA,SÃO PAULO,Brasil,3527405,35,33,5,0.1,-999,Mata Atlântica,1.1
03741580-b93e-36f8-ada6-d206f08fad08,-22.2702,-48.6273,2023-01-28 4:18:00,NOAA-20,JAÚ,SÃO PAULO,Brasil,3525300,35,33,4,0.92,0.16,Mata Atlântica,1.7
62192af9-ac39-32be-9904-57d41e29b668,-22.27636,-48.63303,2023-01-28 5:10:00,NPP-375D,JAÚ,SÃO PAULO,Brasil,3525300,35,33,4,0.69,0.17,Mata Atlântica,2.9
c4791054-4e5b-31aa-9f35-7781c1de48d9,-21.77501,-51.9389,2023-01-28 16:45:00,NOAA-20,CAIUÁ,SÃO PAULO,Brasil,3509106,35,33,4,0.8,0.38,Mata Atlântica,5.6
